total_spend,total_visit,avg_weekly_visit,avg_weekly_spend,avg_basket_size,total_quantity
969.84,120,1.846153846,14.92061538,8.082,413
118.97,11,1.1,11.897,10.81545455,78
71.98,19,1,3.788421053,3.788421053,71
690.08,84,1.448275862,11.89793103,8.215238095,394
810.66,109,1.345679012,10.00814815,7.437247706,711
12.83,3,1,4.276666667,4.276666667,14
1317.04,235,3.263888889,18.29222222,5.604425532,1105
22.89,1,1,22.89,22.89,20
50.87,14,1,3.633571429,3.633571429,34
71.72,13,1.181818182,6.52,5.516923077,133
106.96,7,1,15.28,15.28,71
86.6,25,1.086956522,3.765217391,3.464,88
46.41,1,1,46.41,46.41,43
86.41,8,1,10.80125,10.80125,96
1065.16,98,1.031578947,11.21221053,10.86897959,1279
761.53,78,1.56,15.2306,9.763205128,715
495.9,62,1.319148936,10.55106383,7.998387097,384
1174.33,84,1.473684211,20.6022807,13.98011905,864
978.65,137,1.442105263,10.30157895,7.143430657,1114
106.42,9,1,11.82444444,11.82444444,77
517.19,43,1.228571429,14.77685714,12.02767442,519
1203.02,107,1.507042254,16.94394366,11.24317757,951
863.22,43,1.303030303,26.15818182,20.07488372,665
1723.61,121,1.475609756,21.01963415,14.24471074,2058
53.05,1,1,53.05,53.05,18
1190.58,286,2.776699029,11.55902913,4.162867133,867
9.3,1,1,9.3,9.3,10
209.5,74,1.510204082,4.275510204,2.831081081,259
68.22,20,1.111111111,3.79,3.411,66
78.72,4,1,19.68,19.68,59
214.33,55,1.41025641,5.495641026,3.896909091,264
216.99,27,1.5,12.055,8.036666667,179
38.03,3,1,12.67666667,12.67666667,28
1248.05,108,1.14893617,13.27712766,11.55601852,897
17.08,9,1.125,2.135,1.897777778,10
26.95,3,1,8.983333333,8.983333333,19
927.06,137,1.876712329,12.69945205,6.766861314,672
835.82,122,1.584415584,10.85480519,6.850983607,460
971.65,180,1.875,10.12135417,5.398055556,507
130.51,9,1,14.50111111,14.50111111,92
35.6,11,1,3.236363636,3.236363636,32
19.6,7,1,2.8,2.8,17
1093.67,54,1.2,24.30377778,20.25314815,639
90.03,10,1,9.003,9.003,67
66.94,15,1.363636364,6.085454545,4.462666667,62
1100.89,180,1.818181818,11.12010101,6.116055556,917
2151.05,212,1.90990991,19.37882883,10.14646226,1948
28.08,1,1,28.08,28.08,24
134.5,29,1.115384615,5.173076923,4.637931034,107
324.48,36,1.125,10.14,9.013333333,301
101.98,8,1.6,20.396,12.7475,78
410.67,73,2.085714286,11.73342857,5.625616438,375
973.87,120,1.318681319,10.70186813,8.115583333,814
208.59,28,1.272727273,9.481363636,7.449642857,150
367.14,27,1.285714286,17.48285714,13.59777778,169
102.3,14,1,7.307142857,7.307142857,158
75.28,11,1.571428571,10.75428571,6.843636364,76
9.12,4,1,2.28,2.28,12
1556.38,148,1.78313253,18.75156627,10.51608108,1080
444.33,60,1.224489796,9.067959184,7.4055,341
797.11,96,1.5,12.45484375,8.303229167,558
173.81,63,1.235294118,3.408039216,2.758888889,133
1.52,1,1,1.52,1.52,1
41.64,12,1,3.47,3.47,34
1.52,1,1,1.52,1.52,1
6.47,4,1,1.6175,1.6175,6
3.04,2,1,1.52,1.52,2
14.18,10,1,1.418,1.418,13
97.13,24,1.2,4.8565,4.047083333,85
268.1,22,1.1,13.405,12.18636364,204
287.29,23,1.095238095,13.68047619,12.49086957,199
68.19,1,1,68.19,68.19,27
113.1,20,1,5.655,5.655,95
1279.43,181,2.011111111,14.21588889,7.068674033,1138
156.16,11,1,14.19636364,14.19636364,131
288.51,14,1,20.60785714,20.60785714,167
18.71,2,1,9.355,9.355,8
13.18,2,1,6.59,6.59,8
353.85,71,1.365384615,6.804807692,4.983802817,278
1922.4,120,1.212121212,19.41818182,16.02,2019
728.56,54,1.6875,22.7675,13.49185185,495
227.15,13,1,17.47307692,17.47307692,106
340.07,76,1.407407407,6.297592593,4.474605263,302
35.17,3,1,11.72333333,11.72333333,48
1167.68,271,3.3875,14.596,4.308782288,988
92.95,4,1,23.2375,23.2375,62
49.93,8,1.142857143,7.132857143,6.24125,33
2.84,1,1,2.84,2.84,3
31.54,7,1.4,6.308,4.505714286,36
20.54,1,1,20.54,20.54,20
23.82,2,1,11.91,11.91,24
221.17,53,1.204545455,5.026590909,4.173018868,219
43.72,3,1,14.57333333,14.57333333,43
701.44,175,1.605504587,6.435229358,4.008228571,618
224.92,17,1.0625,14.0575,13.23058824,182
36.5,8,1,4.5625,4.5625,48
20.44,7,1,2.92,2.92,26
404.17,83,1.431034483,6.968448276,4.869518072,266
910.98,110,1.617647059,13.39676471,8.281636364,759
1554.28,117,1.13592233,15.09009709,13.28444444,1757
20.43,1,1,20.43,20.43,26
950.63,29,1.260869565,41.33173913,32.78034483,843
2324.15,282,2.452173913,20.21,8.241666667,2684
782.2,83,1.276923077,12.03384615,9.424096386,679
105.11,11,1.1,10.511,9.555454545,91
207.16,10,1.111111111,23.01777778,20.716,135
729.49,182,3.872340426,15.52106383,4.008186813,515
1000.22,83,1.406779661,16.95288136,12.05084337,551
49.83,7,3.5,24.915,7.118571429,66
341.47,62,1.377777778,7.588222222,5.507580645,287
64.26,12,1,5.355,5.355,56
13.56,2,2,13.56,6.78,12
521.12,172,1.869565217,5.664347826,3.029767442,661
280.9,17,1.0625,17.55625,16.52352941,300
14.57,1,1,14.57,14.57,13
80.36,13,1.181818182,7.305454545,6.181538462,50
415.39,90,1.343283582,6.199850746,4.615444444,339
40,7,1,5.714285714,5.714285714,10
124.83,58,2.230769231,4.801153846,2.152241379,134
113.52,22,1.222222222,6.306666667,5.16,93
125.77,20,1.333333333,8.384666667,6.2885,104
14.72,2,1,7.36,7.36,13
36.86,3,1.5,18.43,12.28666667,23
93.82,3,1,31.27333333,31.27333333,67
2162.5,151,1.372727273,19.65909091,14.32119205,2308
215.72,18,1.125,13.4825,11.98444444,147
121.2,14,1.166666667,10.1,8.657142857,97
97.74,22,1.692307692,7.518461538,4.442727273,58
9.57,7,1,1.367142857,1.367142857,21
178.93,12,1.714285714,25.56142857,14.91083333,127
36.44,5,1.666666667,12.14666667,7.288,31
37.02,4,1.333333333,12.34,9.255,39
80.91,6,1.2,16.182,13.485,43
685.55,25,1.086956522,29.80652174,27.422,499
23.53,5,1,4.706,4.706,19
319.87,63,1.26,6.3974,5.077301587,307
1508.14,176,1.660377358,14.22773585,8.568977273,1491
152.15,8,1.142857143,21.73571429,19.01875,25
99.58,17,1.0625,6.22375,5.857647059,74
180.87,46,1.12195122,4.411463415,3.931956522,197
1833.75,100,1.333333333,24.45,18.3375,1352
211.07,50,1.612903226,6.808709677,4.2214,183
109.77,10,1.111111111,12.19666667,10.977,104
313.81,39,1.114285714,8.966,8.046410256,352
63.71,3,1.5,31.855,21.23666667,43
11.16,1,1,11.16,11.16,10
233.41,31,1.148148148,8.644814815,7.529354839,183
1259.93,165,1.666666667,12.72656566,7.635939394,846
5.51,5,1,1.102,1.102,7
678.86,37,1.088235294,19.96647059,18.34756757,571
23.92,2,1,11.96,11.96,10
670.41,73,1.431372549,13.14529412,9.18369863,569
1126.78,135,1.483516484,12.3821978,8.346518519,732
80.16,14,1,5.725714286,5.725714286,65
269.97,24,1.263157895,14.20894737,11.24875,233
17.07,5,1,3.414,3.414,20
330.38,55,1.279069767,7.683255814,6.006909091,205
58.58,24,1.142857143,2.78952381,2.440833333,92
380.58,66,1.222222222,7.047777778,5.766363636,353
57.21,6,1.5,14.3025,9.535,37
998.66,116,1.064220183,9.162018349,8.609137931,1006
27.29,1,1,27.29,27.29,18
24.79,3,1,8.263333333,8.263333333,24
14.13,4,1,3.5325,3.5325,8
101,21,1.3125,6.3125,4.80952381,143
63.22,6,1,10.53666667,10.53666667,58
1.5,1,1,1.5,1.5,2
43.12,9,1,4.791111111,4.791111111,23
1.98,2,2,1.98,0.99,9
87.4,2,1,43.7,43.7,70
29.66,6,1,4.943333333,4.943333333,24
32.56,6,1,5.426666667,5.426666667,15
30.77,11,1.1,3.077,2.797272727,37
777.93,79,1.234375,12.15515625,9.84721519,959
161.72,58,1.933333333,5.390666667,2.788275862,198
45.21,1,1,45.21,45.21,31
5.8,3,1,1.933333333,1.933333333,3
498.99,86,1.592592593,9.240555556,5.802209302,295
131.32,17,1.133333333,8.754666667,7.724705882,96
385.04,16,1.066666667,25.66933333,24.065,212
12.2,1,1,12.2,12.2,12
136.75,45,1.363636364,4.143939394,3.038888889,174
32.73,4,1,8.1825,8.1825,20
13.59,6,1,2.265,2.265,14
1493.43,78,1.114285714,21.33471429,19.14653846,985
63.03,15,1,4.202,4.202,63
49.66,22,1.222222222,2.758888889,2.257272727,58
61.56,10,1,6.156,6.156,49
152.43,33,1.32,6.0972,4.619090909,129
43.31,19,1,2.279473684,2.279473684,52
135.85,28,1.217391304,5.906521739,4.851785714,129
139.75,29,1.074074074,5.175925926,4.818965517,86
279.47,28,1.272727273,12.70318182,9.981071429,143
29.26,9,1,3.251111111,3.251111111,36
870.26,120,1.318681319,9.563296703,7.252166667,650
88.72,7,1.166666667,14.78666667,12.67428571,69
12.3,3,1,4.1,4.1,13
1.65,2,1,0.825,0.825,2
101.7,12,1.090909091,9.245454545,8.475,54
4.83,2,1,2.415,2.415,5
18.7,4,1,4.675,4.675,10
51.03,1,1,51.03,51.03,26
94.53,18,1,5.251666667,5.251666667,82
82.98,14,1,5.927142857,5.927142857,48
71.24,7,1,10.17714286,10.17714286,53
60.26,21,1.05,3.013,2.86952381,59
40.68,10,1,4.068,4.068,24
26.5,5,1,5.3,5.3,27
3.35,1,1,3.35,3.35,5
1.89,1,1,1.89,1.89,2
49.44,2,1,24.72,24.72,35
3.26,3,1,1.086666667,1.086666667,3
45.4,9,1.285714286,6.485714286,5.044444444,36
417.72,54,1.255813953,9.714418605,7.735555556,292
227.64,81,1.265625,3.556875,2.81037037,196
155.83,37,1.321428571,5.565357143,4.211621622,145
3.44,1,1,3.44,3.44,3
42.05,4,1,10.5125,10.5125,32
62.09,3,1,20.69666667,20.69666667,28
43.2,6,1,7.2,7.2,45
21.46,4,1,5.365,5.365,12
16.29,5,1,3.258,3.258,14
162.97,8,1.142857143,23.28142857,20.37125,113
281.59,58,1.611111111,7.821944444,4.855,213
44.68,14,1,3.191428571,3.191428571,49
969.31,47,1.205128205,24.85410256,20.62361702,715
259.2,26,1.529411765,15.24705882,9.969230769,223
214.81,21,1.05,10.7405,10.22904762,134
44.75,7,1,6.392857143,6.392857143,25
84.9,10,1,8.49,8.49,60
139.96,17,1.133333333,9.330666667,8.232941176,179
13.25,3,1,4.416666667,4.416666667,10
79.74,6,1,13.29,13.29,56
87.18,3,1.5,43.59,29.06,74
181.85,19,1.1875,11.365625,9.571052632,117
25.43,14,1.166666667,2.119166667,1.816428571,26
42.14,7,1.166666667,7.023333333,6.02,37
83.87,8,1.142857143,11.98142857,10.48375,63
30.94,2,1,15.47,15.47,11
5.01,1,1,5.01,5.01,3
80.74,20,1.333333333,5.382666667,4.037,77
79.85,17,1.214285714,5.703571429,4.697058824,64
77.4,18,1,4.3,4.3,32
12.69,6,1,2.115,2.115,6
122.28,66,1.404255319,2.601702128,1.852727273,77
9.71,1,1,9.71,9.71,1
189.86,37,1.275862069,6.546896552,5.131351351,141
17.95,2,1,8.975,8.975,10
14.78,3,1,4.926666667,4.926666667,14
247.45,5,1.25,61.8625,49.49,214
3.44,1,1,3.44,3.44,2
53.41,4,1,13.3525,13.3525,33
206.09,56,1.333333333,4.906904762,3.680178571,169
71.65,11,1,6.513636364,6.513636364,44
27.06,4,1,6.765,6.765,12
156.08,24,1.142857143,7.432380952,6.503333333,70
43.47,5,1,8.694,8.694,33
353.18,44,1.189189189,9.545405405,8.026818182,88
11.73,1,1,11.73,11.73,2
29.5,11,1.222222222,3.277777778,2.681818182,19
45.79,12,1,3.815833333,3.815833333,36
7.94,1,1,7.94,7.94,2
103.53,12,1.2,10.353,8.6275,78
60.96,4,1,15.24,15.24,46
32.75,1,1,32.75,32.75,27
286.19,26,1.3,14.3095,11.00730769,255
30.47,5,1,6.094,6.094,21
38.42,16,1,2.40125,2.40125,51
242.93,47,1.516129032,7.836451613,5.168723404,198
253.18,64,1.122807018,4.441754386,3.9559375,226
184.74,53,1.325,4.6185,3.485660377,165
2.92,2,1,1.46,1.46,3
574.13,110,1.486486486,7.758513514,5.219363636,508
14.48,8,1,1.81,1.81,13
1.96,2,1,0.98,0.98,2
0.98,1,1,0.98,0.98,1
67.35,13,1.181818182,6.122727273,5.180769231,46
265.62,29,1.115384615,10.21615385,9.159310345,118
8.22,2,1,4.11,4.11,8
41.38,10,1,4.138,4.138,26
3.8,3,1,1.266666667,1.266666667,4
143.77,25,1.25,7.1885,5.7508,77
169.43,18,1.285714286,12.10214286,9.412777778,186
20.77,4,1,5.1925,5.1925,17
0.98,1,1,0.98,0.98,1
2.48,2,1,1.24,1.24,2
76.09,13,1.083333333,6.340833333,5.853076923,49
34.2,18,1,1.9,1.9,40
5.63,6,1,0.938333333,0.938333333,6
5.62,1,1,5.62,5.62,6
237.54,32,2.133333333,15.836,7.423125,243
83.42,11,1.1,8.342,7.583636364,50
36.2,2,2,36.2,18.1,9
26.64,7,1,3.805714286,3.805714286,18
76.78,19,1.117647059,4.516470588,4.041052632,89
63.8,15,1.071428571,4.557142857,4.253333333,59
0.98,1,1,0.98,0.98,1
12.65,6,1.2,2.53,2.108333333,14
286.3,25,1.136363636,13.01363636,11.452,366
18.85,3,1.5,9.425,6.283333333,15
9.96,4,1,2.49,2.49,8
202.39,14,1,14.45642857,14.45642857,143
7.84,8,1,0.98,0.98,8
10.81,7,1,1.544285714,1.544285714,12
311.24,42,1.3125,9.72625,7.41047619,293
338.32,22,1.571428571,24.16571429,15.37818182,327
80.23,33,1.137931034,2.766551724,2.431212121,84
153.82,37,1.193548387,4.961935484,4.157297297,67
2.65,2,1,1.325,1.325,4
37.9,4,1,9.475,9.475,32
3.98,1,1,3.98,3.98,4
44.9,7,1.166666667,7.483333333,6.414285714,50
22.83,9,1,2.536666667,2.536666667,28
1.41,1,1,1.41,1.41,2
10.88,9,1,1.208888889,1.208888889,11
3.68,2,1,1.84,1.84,4
139.9,40,1.142857143,3.997142857,3.4975,138
16.69,4,1,4.1725,4.1725,12
12.65,17,1.133333333,0.843333333,0.744117647,19
16.36,10,1,1.636,1.636,17
7.21,7,1,1.03,1.03,7
0.98,1,1,0.98,0.98,1
3.92,1,1,3.92,3.92,4
207.13,12,1.333333333,23.01444444,17.26083333,157
48.2,9,1.285714286,6.885714286,5.355555556,39
3.88,2,1,1.94,1.94,6
7.26,3,1,2.42,2.42,13
102.78,15,1.071428571,7.341428571,6.852,65
21.16,9,1.125,2.645,2.351111111,20
38.56,20,1,1.928,1.928,26
4.85,5,1.25,1.2125,0.97,6
7.89,6,1,1.315,1.315,6
3.38,2,1,1.69,1.69,4
260.07,78,2.052631579,6.843947368,3.334230769,192
15.97,16,1,0.998125,0.998125,25
30.08,5,1,6.016,6.016,18
66.73,13,1.181818182,6.066363636,5.133076923,59
39.98,9,1,4.442222222,4.442222222,34
0.98,1,1,0.98,0.98,1
6.31,2,1,3.155,3.155,7
24.92,1,1,24.92,24.92,22
0.98,1,1,0.98,0.98,1
79.22,4,1.333333333,26.40666667,19.805,48
469.68,73,1.237288136,7.960677966,6.433972603,362
0.99,1,1,0.99,0.99,2
54.78,2,1,27.39,27.39,44
4.02,3,1,1.34,1.34,4
28.86,1,1,28.86,28.86,20
86.89,7,1,12.41285714,12.41285714,39
193.74,14,1,13.83857143,13.83857143,155
3.57,4,1,0.8925,0.8925,4
68.79,23,1.095238095,3.275714286,2.990869565,64
26.06,9,1,2.895555556,2.895555556,23
1.97,2,1,0.985,0.985,3
4.38,3,1,1.46,1.46,6
125.71,21,1.3125,7.856875,5.986190476,113
1.84,1,1,1.84,1.84,2
198.85,7,1,28.40714286,28.40714286,125
5.67,2,1,2.835,2.835,5
33.35,15,1.25,2.779166667,2.223333333,22
3.3,2,1,1.65,1.65,4
36.36,1,1,36.36,36.36,10
7.46,3,1,2.486666667,2.486666667,8
2.94,1,1,2.94,2.94,3
12.19,3,1,4.063333333,4.063333333,4
35.72,9,1,3.968888889,3.968888889,24
51.15,6,1,8.525,8.525,48
9.86,2,1,4.93,4.93,9
56.61,8,1,7.07625,7.07625,16
7.42,1,1,7.42,7.42,10
12.59,13,1.083333333,1.049166667,0.968461538,25
4.99,3,1,1.663333333,1.663333333,6
1.69,1,1,1.69,1.69,3
655.52,70,1.52173913,14.25043478,9.364571429,567
7.91,4,1,1.9775,1.9775,6
25.09,4,1,6.2725,6.2725,25
23.33,2,2,23.33,11.665,4
5.91,5,1,1.182,1.182,10
16.97,13,1,1.305384615,1.305384615,19
6.23,3,1,2.076666667,2.076666667,5
90.6,37,1.15625,2.83125,2.448648649,97
0.98,1,1,0.98,0.98,1
5.52,5,1.25,1.38,1.104,7
241.4,33,1.222222222,8.940740741,7.315151515,120
3.13,2,2,3.13,1.565,3
14.03,8,1.142857143,2.004285714,1.75375,21
6.05,1,1,6.05,6.05,14
17.53,2,1,8.765,8.765,19
40.39,13,1.083333333,3.365833333,3.106923077,37
38.6,12,1,3.216666667,3.216666667,32
8.63,4,1,2.1575,2.1575,7
1.35,2,1,0.675,0.675,2
93.62,16,1.142857143,6.687142857,5.85125,54
35.77,3,1.5,17.885,11.92333333,27
110.76,11,1.1,11.076,10.06909091,99
60.04,8,1.6,12.008,7.505,32
46.83,8,1,5.85375,5.85375,50
9.67,11,1,0.879090909,0.879090909,15
28.68,5,1,5.736,5.736,26
29.2,11,1,2.654545455,2.654545455,28
37.13,10,1,3.713,3.713,47
237.17,67,1.34,4.7434,3.539850746,198
4.49,2,1,2.245,2.245,2
74.99,15,1.153846154,5.768461538,4.999333333,63
44.25,13,1,3.403846154,3.403846154,20
4.71,3,1,1.57,1.57,8
22.7,3,1,7.566666667,7.566666667,17
58.49,11,2.2,11.698,5.317272727,59
19.61,4,1,4.9025,4.9025,14
0.98,1,1,0.98,0.98,1
12.52,2,1,6.26,6.26,3
14.84,3,1,4.946666667,4.946666667,16
5.97,2,1,2.985,2.985,5
32.17,2,1,16.085,16.085,37
80.49,16,1.230769231,6.191538462,5.030625,50
8.43,5,1.25,2.1075,1.686,9
406.22,27,1.173913043,17.66173913,15.04518519,453
15.53,4,1,3.8825,3.8825,15
13.82,4,1,3.455,3.455,14
134.45,16,1.333333333,11.20416667,8.403125,84
6.34,5,1,1.268,1.268,8
29.84,9,1,3.315555556,3.315555556,23
61.14,7,1,8.734285714,8.734285714,37
1.87,1,1,1.87,1.87,2
89.53,10,1,8.953,8.953,95
26.79,3,1,8.93,8.93,9
7.3,2,1,3.65,3.65,6
149.45,31,2.818181818,13.58636364,4.820967742,180
3.09,4,1,0.7725,0.7725,5
6.89,1,1,6.89,6.89,7
8.2,3,1,2.733333333,2.733333333,6
10.18,1,1,10.18,10.18,8
83.17,11,1,7.560909091,7.560909091,83
68.25,11,1,6.204545455,6.204545455,57
11.1,2,1,5.55,5.55,8
0.98,1,1,0.98,0.98,1
6.83,2,1,3.415,3.415,3
15.96,5,1.25,3.99,3.192,10
1.47,1,1,1.47,1.47,2
46.85,7,1.75,11.7125,6.692857143,47
205.81,7,1,29.40142857,29.40142857,96
2.54,1,1,2.54,2.54,2
0.98,1,1,0.98,0.98,1
0.98,1,1,0.98,0.98,1
220.92,26,1.083333333,9.205,8.496923077,96
15.79,1,1,15.79,15.79,17
3.14,1,1,3.14,3.14,2
8.16,11,1,0.741818182,0.741818182,16
52.91,11,1,4.81,4.81,32
5.49,3,1,1.83,1.83,7
5.76,4,1,1.44,1.44,8
88.9,16,1.333333333,7.408333333,5.55625,62
7.85,5,1,1.57,1.57,7
19.31,11,1.222222222,2.145555556,1.755454545,22
1.95,1,1,1.95,1.95,2
9.48,1,1,9.48,9.48,8
1.31,2,1,0.655,0.655,2
7,4,1.333333333,2.333333333,1.75,6
2.8,1,1,2.8,2.8,3
14.81,4,1,3.7025,3.7025,9
2.59,4,1,0.6475,0.6475,4
3.33,1,1,3.33,3.33,4
4.89,1,1,4.89,4.89,4
10.14,2,2,10.14,5.07,6
24.7,3,1,8.233333333,8.233333333,26
29.76,11,1.375,3.72,2.705454545,33
45.75,14,1,3.267857143,3.267857143,70
46.93,12,1.090909091,4.266363636,3.910833333,49
35.05,4,2,17.525,8.7625,36
23.2,5,1,4.64,4.64,23
12.92,7,1.166666667,2.153333333,1.845714286,12
3.5,2,1,1.75,1.75,5
18.37,2,1,9.185,9.185,18
14.21,1,1,14.21,14.21,6
3.38,1,1,3.38,3.38,4
1.19,2,1,0.595,0.595,2
18.07,13,1.083333333,1.505833333,1.39,21
3.48,2,1,1.74,1.74,4
48.33,10,1.111111111,5.37,4.833,40
61.13,5,1,12.226,12.226,28
3.83,2,1,1.915,1.915,4
29.12,2,1,14.56,14.56,18
2.65,1,1,2.65,2.65,2
72,12,1.333333333,8,6,37
1.73,1,1,1.73,1.73,2
3,1,1,3,3,4
10.3,3,1,3.433333333,3.433333333,10
21.75,6,1,3.625,3.625,6
23.37,5,1.666666667,7.79,4.674,35
15.46,1,1,15.46,15.46,15
27.64,9,1,3.071111111,3.071111111,42
43.34,8,1,5.4175,5.4175,10
4.92,2,1,2.46,2.46,4
35.02,7,1.166666667,5.836666667,5.002857143,28
39.17,1,1,39.17,39.17,21
7.68,3,1,2.56,2.56,12
12.19,1,1,12.19,12.19,17
4.37,1,1,4.37,4.37,4
278.33,28,1.037037037,10.30851852,9.940357143,241
0.98,1,1,0.98,0.98,1
7.32,2,1,3.66,3.66,9
1.96,2,1,0.98,0.98,2
2.8,3,1,0.933333333,0.933333333,3
6.88,10,1,0.688,0.688,10
74.6,13,1.083333333,6.216666667,5.738461538,67
25.24,2,1,12.62,12.62,24
2.52,2,1,1.26,1.26,2
1.85,1,1,1.85,1.85,2
5.79,1,1,5.79,5.79,5
75.74,73,1.431372549,1.485098039,1.037534247,109
3.95,6,1.2,0.79,0.658333333,7
15.22,3,1,5.073333333,5.073333333,14
96.05,6,1,16.00833333,16.00833333,18
7.06,1,1,7.06,7.06,5
22.13,1,1,22.13,22.13,15
238.5,11,1.1,23.85,21.68181818,239
22.39,1,1,22.39,22.39,8
40.71,3,1,13.57,13.57,30
393.22,43,1.194444444,10.92277778,9.144651163,401
706.97,40,1.25,22.0928125,17.67425,545
109.67,10,1.111111111,12.18555556,10.967,60
20.26,1,1,20.26,20.26,26
344.76,22,1,15.67090909,15.67090909,346
548.59,73,1.659090909,12.46795455,7.514931507,488
262.57,25,1.136363636,11.935,10.5028,207
12.67,4,1,3.1675,3.1675,12
538.73,43,1.433333333,17.95766667,12.52860465,374
51.87,7,1,7.41,7.41,41
6.72,2,1,3.36,3.36,4
48.76,8,1,6.095,6.095,33
38.25,12,1.090909091,3.477272727,3.1875,24
30.76,2,1,15.38,15.38,20
7.92,2,1,3.96,3.96,6
2.43,1,1,2.43,2.43,2
2.29,2,1,1.145,1.145,3
13.4,6,1,2.233333333,2.233333333,14
31.06,4,1,7.765,7.765,19
2.87,1,1,2.87,2.87,3
103.53,11,1.375,12.94125,9.411818182,96
633.01,40,1.25,19.7815625,15.82525,554
84.73,7,1.4,16.946,12.10428571,51
2.08,2,2,2.08,1.04,4
17.87,1,1,17.87,17.87,12
208.71,80,1.538461538,4.013653846,2.608875,191
347.77,52,1.333333333,8.917179487,6.687884615,409
71.82,1,1,71.82,71.82,28
20.54,7,1,2.934285714,2.934285714,32
107.4,24,1.090909091,4.881818182,4.475,83
171.41,9,1.125,21.42625,19.04555556,105
35.92,2,1,17.96,17.96,22
7.46,2,1,3.73,3.73,6
676.28,32,1.142857143,24.15285714,21.13375,368
12.21,2,1,6.105,6.105,8
28.14,6,1.2,5.628,4.69,24
63.41,18,1.636363636,5.764545455,3.522777778,72
131.62,5,1,26.324,26.324,84
136.7,12,1.2,13.67,11.39166667,103
56.17,25,1.136363636,2.553181818,2.2468,46
30.72,2,1,15.36,15.36,36
97.68,3,1,32.56,32.56,28
2,1,1,2,2,2
11.78,1,1,11.78,11.78,9
18.51,5,1.25,4.6275,3.702,22
9.9,1,1,9.9,9.9,6
792.51,29,1.035714286,28.30392857,27.32793103,455
34.37,4,1,8.5925,8.5925,21
39.8,2,1,19.9,19.9,38
27.53,1,1,27.53,27.53,14
19.17,5,1,3.834,3.834,18
90.45,3,1,30.15,30.15,59
57.37,6,1.2,11.474,9.561666667,35
290.66,20,1,14.533,14.533,263
2.48,1,1,2.48,2.48,3
90.09,32,1.185185185,3.336666667,2.8153125,92
43.24,16,1.142857143,3.088571429,2.7025,38
20.33,8,1.6,4.066,2.54125,21
122.31,20,1,6.1155,6.1155,107
10,1,1,10,10,7
32.56,2,1,16.28,16.28,24
372.85,68,1.307692308,7.170192308,5.483088235,216
35.95,17,1.0625,2.246875,2.114705882,65
125.83,27,1.5,6.990555556,4.66037037,144
27.68,2,1,13.84,13.84,19
41.42,11,1.1,4.142,3.765454545,46
23.16,2,2,23.16,11.58,12
14.59,2,1,7.295,7.295,10
17.4,5,1,3.48,3.48,21
34.27,6,1,5.711666667,5.711666667,27
14.22,3,1,4.74,4.74,10
19.32,4,1,4.83,4.83,19
109.69,6,1,18.28166667,18.28166667,48
385.08,20,1,19.254,19.254,234
9.6,3,1.5,4.8,3.2,7
131.41,39,1.5,5.054230769,3.369487179,201
86.2,17,1.133333333,5.746666667,5.070588235,89
8.82,3,1,2.94,2.94,9
4.39,1,1,4.39,4.39,4
211.59,33,1.1,7.053,6.411818182,180
177.66,19,1,9.350526316,9.350526316,143
18.47,2,1,9.235,9.235,16
38.58,5,1,7.716,7.716,48
14.2,2,1,7.1,7.1,7
8.81,4,1,2.2025,2.2025,11
17.41,3,1.5,8.705,5.803333333,14
48.24,13,1.083333333,4.02,3.710769231,51
8.28,1,1,8.28,8.28,11
6.94,2,1,3.47,3.47,3
9.16,1,1,9.16,9.16,15
15.04,6,1.2,3.008,2.506666667,54
14.55,1,1,14.55,14.55,54
49.01,8,1.142857143,7.001428571,6.12625,43
9.53,1,1,9.53,9.53,14
21.2,4,1,5.3,5.3,16
16.1,1,1,16.1,16.1,17
193.27,68,1.259259259,3.579074074,2.842205882,166
2.48,2,1,1.24,1.24,2
124.56,36,1.285714286,4.448571429,3.46,108
16.49,6,1,2.748333333,2.748333333,22
11.3,2,1,5.65,5.65,16
38.91,6,1.2,7.782,6.485,27
4.62,2,1,2.31,2.31,5
154.41,7,1.166666667,25.735,22.05857143,30
19.68,12,1.333333333,2.186666667,1.64,18
7.43,1,1,7.43,7.43,4
24.47,1,1,24.47,24.47,10
15.67,2,1,7.835,7.835,12
10.65,1,1,10.65,10.65,22
25.34,1,1,25.34,25.34,31
85.66,18,1.384615385,6.589230769,4.758888889,54
53.66,1,1,53.66,53.66,44
32.69,5,1,6.538,6.538,25
57.12,18,1.058823529,3.36,3.173333333,56
13.5,2,1,6.75,6.75,8
95.46,53,1.152173913,2.075217391,1.801132075,113
32.63,10,1,3.263,3.263,37
13.55,4,1,3.3875,3.3875,13
42.72,6,1,7.12,7.12,23
251.57,25,1.041666667,10.48208333,10.0628,136
1.37,1,1,1.37,1.37,1
162.55,46,1.352941176,4.780882353,3.533695652,148
40.7,7,1,5.814285714,5.814285714,42
4.9,2,1,2.45,2.45,4
28.63,5,2.5,14.315,5.726,26
3.48,1,1,3.48,3.48,2
16,1,1,16,16,17
22.51,5,1,4.502,4.502,19
80.8,4,1,20.2,20.2,67
126.04,17,1.214285714,9.002857143,7.414117647,58
11.79,1,1,11.79,11.79,12
70.5,2,1,35.25,35.25,52
47.09,8,1,5.88625,5.88625,62
6.36,1,1,6.36,6.36,11
9.91,3,1.5,4.955,3.303333333,11
9.84,1,1,9.84,9.84,8
